ï»¿"STATISTIC","Statistic Label","TLIST(A1)","Graduation Year","C03434V04142","Nationality","C03686V04429","PPSN Validity","C03919V04671","Gender","C04477V05260","Field of Study","UNIT","VALUE"
"HGO07C01","Number of Graduates","2020","2020","IE05","Non-Irish","20","PPSN - Missing","10","Male","504","Physiotherapy","Number","30"
"HGO07C01","Number of Graduates","2020","2020","IE05","Non-Irish","20","PPSN - Missing","10","Male","402","Radiography and Radiation Therapy","Number",""
"HGO07C01","Number of Graduates","2020","2020","IE05","Non-Irish","20","PPSN - Missing","10","Male","702","Social Care","Number",""
"HGO07C01","Number of Graduates","2020","2020","IE05","Non-Irish","20","PPSN - Missing","10","Male","701","Social Work","Number",""
"HGO07C01","Number of Graduates","2020","2020","IE05","Non-Irish","20","PPSN - Missing","10","Male","10","Speech and Language Therapy","Number",""
"HGO07C01","Number of Graduates","2020","2020","IE05","Non-Irish","20","PPSN - Missing","10","Male","V52","Dietetics, Optometry and Podiatry","Number",""
"HGO07C01","Number of Graduates","2020","2020","IE05","Non-Irish","20","PPSN - Missing","20","Female","201","Dentistry","Number","15"
"HGO07C01","Number of Graduates","2020","2020","IE05","Non-Irish","20","PPSN - Missing","20","Female","401","Medical Science","Number",""
"HGO07C01","Number of Graduates","2020","2020","IE05","Non-Irish","20","PPSN - Missing","20","Female","202","Medicine","Number","276"
"HGO07C01","Number of Graduates","2020","2020","IE05","Non-Irish","20","PPSN - Missing","20","Female","30","Nursing and Midwifery","Number","9"
"HGO07C01","Number of Graduates","2020","2020","IE05","Non-Irish","20","PPSN - Missing","20","Female","501","Occupational Therapy","Number","12"
"HGO07C01","Number of Graduates","2020","2020","IE05","Non-Irish","20","PPSN - Missing","20","Female","60","Pharmacy","Number",""
"HGO07C01","Number of Graduates","2020","2020","IE05","Non-Irish","20","PPSN - Missing","20","Female","504","Physiotherapy","Number","24"
"HGO07C01","Number of Graduates","2020","2020","IE05","Non-Irish","20","PPSN - Missing","20","Female","402","Radiography and Radiation Therapy","Number","3"
"HGO07C01","Number of Graduates","2020","2020","IE05","Non-Irish","20","PPSN - Missing","20","Female","702","Social Care","Number","3"
"HGO07C01","Number of Graduates","2020","2020","IE05","Non-Irish","20","PPSN - Missing","20","Female","701","Social Work","Number","9"
"HGO07C01","Number of Graduates","2020","2020","IE05","Non-Irish","20","PPSN - Missing","20","Female","10","Speech and Language Therapy","Number",""
"HGO07C01","Number of Graduates","2020","2020","IE05","Non-Irish","20","PPSN - Missing","20","Female","V52","Dietetics, Optometry and Podiatry","Number",""
"HGO07C01","Number of Graduates","2020","2020","IE05","Non-Irish","20","PPSN - Missing","-","All genders","201","Dentistry","Number","27"
"HGO07C01","Number of Graduates","2020","2020","IE05","Non-Irish","20","PPSN - Missing","-","All genders","401","Medical Science","Number",""
"HGO07C01","Number of Graduates","2020","2020","IE05","Non-Irish","20","PPSN - Missing","-","All genders","202","Medicine","Number","510"
"HGO07C01","Number of Graduates","2020","2020","IE05","Non-Irish","20","PPSN - Missing","-","All genders","30","Nursing and Midwifery","Number","9"
"HGO07C01","Number of Graduates","2020","2020","IE05","Non-Irish","20","PPSN - Missing","-","All genders","501","Occupational Therapy","Number","12"
"HGO07C01","Number of Graduates","2020","2020","IE05","Non-Irish","20","PPSN - Missing","-","All genders","60","Pharmacy","Number","3"
"HGO07C01","Number of Graduates","2020","2020","IE05","Non-Irish","20","PPSN - Missing","-","All genders","504","Physiotherapy","Number","54"
"HGO07C01","Number of Graduates","2020","2020","IE05","Non-Irish","20","PPSN - Missing","-","All genders","402","Radiography and Radiation Therapy","Number","3"
"HGO07C01","Number of Graduates","2020","2020","IE05","Non-Irish","20","PPSN - Missing","-","All genders","702","Social Care","Number","3"
"HGO07C01","Number of Graduates","2020","2020","IE05","Non-Irish","20","PPSN - Missing","-","All genders","701","Social Work","Number","9"
"HGO07C01","Number of Graduates","2020","2020","IE05","Non-Irish","20","PPSN - Missing","-","All genders","10","Speech and Language Therapy","Number",""
"HGO07C01","Number of Graduates","2020","2020","IE05","Non-Irish","20","PPSN - Missing","-","All genders","V52","Dietetics, Optometry and Podiatry","Number","3"
"HGO07C01","Number of Graduates","2020","2020","IE05","Non-Irish","-","PPSN - All","10","Male","201","Dentistry","Number","15"
"HGO07C01","Number of Graduates","2020","2020","IE05","Non-Irish","-","PPSN - All","10","Male","401","Medical Science","Number",""
"HGO07C01","Number of Graduates","2020","2020","IE05","Non-Irish","-","PPSN - All","10","Male","202","Medicine","Number","291"
"HGO07C01","Number of Graduates","2020","2020","IE05","Non-Irish","-","PPSN - All","10","Male","30","Nursing and Midwifery","Number","6"
"HGO07C01","Number of Graduates","2020","2020","IE05","Non-Irish","-","PPSN - All","10","Male","501","Occupational Therapy","Number",""
"HGO07C01","Number of Graduates","2020","2020","IE05","Non-Irish","-","PPSN - All","10","Male","60","Pharmacy","Number","3"
"HGO07C01","Number of Graduates","2020","2020","IE05","Non-Irish","-","PPSN - All","10","Male","504","Physiotherapy","Number","30"
"HGO07C01","Number of Graduates","2020","2020","IE05","Non-Irish","-","PPSN - All","10","Male","402","Radiography and Radiation Therapy","Number",""
"HGO07C01","Number of Graduates","2020","2020","IE05","Non-Irish","-","PPSN - All","10","Male","702","Social Care","Number","21"
"HGO07C01","Number of Graduates","2020","2020","IE05","Non-Irish","-","PPSN - All","10","Male","701","Social Work","Number","3"
"HGO07C01","Number of Graduates","2020","2020","IE05","Non-Irish","-","PPSN - All","10","Male","10","Speech and Language Therapy","Number",""
"HGO07C01","Number of Graduates","2020","2020","IE05","Non-Irish","-","PPSN - All","10","Male","V52","Dietetics, Optometry and Podiatry","Number",""
"HGO07C01","Number of Graduates","2020","2020","IE05","Non-Irish","-","PPSN - All","20","Female","201","Dentistry","Number","18"
"HGO07C01","Number of Graduates","2020","2020","IE05","Non-Irish","-","PPSN - All","20","Female","401","Medical Science","Number","3"
"HGO07C01","Number of Graduates","2020","2020","IE05","Non-Irish","-","PPSN - All","20","Female","202","Medicine","Number","336"
"HGO07C01","Number of Graduates","2020","2020","IE05","Non-Irish","-","PPSN - All","20","Female","30","Nursing and Midwifery","Number","60"
"HGO07C01","Number of Graduates","2020","2020","IE05","Non-Irish","-","PPSN - All","20","Female","501","Occupational Therapy","Number","15"
"HGO07C01","Number of Graduates","2020","2020","IE05","Non-Irish","-","PPSN - All","20","Female","60","Pharmacy","Number","9"
"HGO07C01","Number of Graduates","2020","2020","IE05","Non-Irish","-","PPSN - All","20","Female","504","Physiotherapy","Number","27"
"HGO07C01","Number of Graduates","2020","2020","IE05","Non-Irish","-","PPSN - All","20","Female","402","Radiography and Radiation Therapy","Number","3"
"HGO07C01","Number of Graduates","2020","2020","IE05","Non-Irish","-","PPSN - All","20","Female","702","Social Care","Number","60"
"HGO07C01","Number of Graduates","2020","2020","IE05","Non-Irish","-","PPSN - All","20","Female","701","Social Work","Number","12"
"HGO07C01","Number of Graduates","2020","2020","IE05","Non-Irish","-","PPSN - All","20","Female","10","Speech and Language Therapy","Number",""
"HGO07C01","Number of Graduates","2020","2020","IE05","Non-Irish","-","PPSN - All","20","Female","V52","Dietetics, Optometry and Podiatry","Number","3"
"HGO07C01","Number of Graduates","2020","2020","IE05","Non-Irish","-","PPSN - All","-","All genders","201","Dentistry","Number","33"
"HGO07C01","Number of Graduates","2020","2020","IE05","Non-Irish","-","PPSN - All","-","All genders","401","Medical Science","Number","3"
"HGO07C01","Number of Graduates","2020","2020","IE05","Non-Irish","-","PPSN - All","-","All genders","202","Medicine","Number","627"
"HGO07C01","Number of Graduates","2020","2020","IE05","Non-Irish","-","PPSN - All","-","All genders","30","Nursing and Midwifery","Number","66"
"HGO07C01","Number of Graduates","2020","2020","IE05","Non-Irish","-","PPSN - All","-","All genders","501","Occupational Therapy","Number","15"
"HGO07C01","Number of Graduates","2020","2020","IE05","Non-Irish","-","PPSN - All","-","All genders","60","Pharmacy","Number","12"
"HGO07C01","Number of Graduates","2020","2020","IE05","Non-Irish","-","PPSN - All","-","All genders","504","Physiotherapy","Number","57"
"HGO07C01","Number of Graduates","2020","2020","IE05","Non-Irish","-","PPSN - All","-","All genders","402","Radiography and Radiation Therapy","Number","3"
"HGO07C01","Number of Graduates","2020","2020","IE05","Non-Irish","-","PPSN - All","-","All genders","702","Social Care","Number","81"
"HGO07C01","Number of Graduates","2020","2020","IE05","Non-Irish","-","PPSN - All","-","All genders","701","Social Work","Number","15"
"HGO07C01","Number of Graduates","2020","2020","IE05","Non-Irish","-","PPSN - All","-","All genders","10","Speech and Language Therapy","Number",""
"HGO07C01","Number of Graduates","2020","2020","IE05","Non-Irish","-","PPSN - All","-","All genders","V52","Dietetics, Optometry and Podiatry","Number","6"
"HGO07C01","Number of Graduates","2020","2020","-","All nationalities","10","PPSN - Available","10","Male","201","Dentistry","Number","12"
"HGO07C01","Number of Graduates","2020","2020","-","All nationalities","10","PPSN - Available","10","Male","401","Medical Science","Number","12"
"HGO07C01","Number of Graduates","2020","2020","-","All nationalities","10","PPSN - Available","10","Male","202","Medicine","Number","348"
"HGO07C01","Number of Graduates","2020","2020","-","All nationalities","10","PPSN - Available","10","Male","30","Nursing and Midwifery","Number","132"
"HGO07C01","Number of Graduates","2020","2020","-","All nationalities","10","PPSN - Available","10","Male","501","Occupational Therapy","Number","12"
"HGO07C01","Number of Graduates","2020","2020","-","All nationalities","10","PPSN - Available","10","Male","60","Pharmacy","Number","42"
"HGO07C01","Number of Graduates","2020","2020","-","All nationalities","10","PPSN - Available","10","Male","504","Physiotherapy","Number","51"
"HGO07C01","Number of Graduates","2020","2020","-","All nationalities","10","PPSN - Available","10","Male","402","Radiography and Radiation Therapy","Number","15"
"HGO07C01","Number of Graduates","2020","2020","-","All nationalities","10","PPSN - Available","10","Male","702","Social Care","Number","213"
"HGO07C01","Number of Graduates","2020","2020","-","All nationalities","10","PPSN - Available","10","Male","701","Social Work","Number","39"
"HGO07C01","Number of Graduates","2020","2020","-","All nationalities","10","PPSN - Available","10","Male","10","Speech and Language Therapy","Number","6"
"HGO07C01","Number of Graduates","2020","2020","-","All nationalities","10","PPSN - Available","10","Male","V52","Dietetics, Optometry and Podiatry","Number","9"
"HGO07C01","Number of Graduates","2020","2020","-","All nationalities","10","PPSN - Available","20","Female","201","Dentistry","Number","36"
"HGO07C01","Number of Graduates","2020","2020","-","All nationalities","10","PPSN - Available","20","Female","401","Medical Science","Number","72"
"HGO07C01","Number of Graduates","2020","2020","-","All nationalities","10","PPSN - Available","20","Female","202","Medicine","Number","399"
"HGO07C01","Number of Graduates","2020","2020","-","All nationalities","10","PPSN - Available","20","Female","30","Nursing and Midwifery","Number","1344"
"HGO07C01","Number of Graduates","2020","2020","-","All nationalities","10","PPSN - Available","20","Female","501","Occupational Therapy","Number","99"
"HGO07C01","Number of Graduates","2020","2020","-","All nationalities","10","PPSN - Available","20","Female","60","Pharmacy","Number","117"
"HGO07C01","Number of Graduates","2020","2020","-","All nationalities","10","PPSN - Available","20","Female","504","Physiotherapy","Number","117"
"HGO07C01","Number of Graduates","2020","2020","-","All nationalities","10","PPSN - Available","20","Female","402","Radiography and Radiation Therapy","Number","78"
"HGO07C01","Number of Graduates","2020","2020","-","All nationalities","10","PPSN - Available","20","Female","702","Social Care","Number","843"
"HGO07C01","Number of Graduates","2020","2020","-","All nationalities","10","PPSN - Available","20","Female","701","Social Work","Number","132"
"HGO07C01","Number of Graduates","2020","2020","-","All nationalities","10","PPSN - Available","20","Female","10","Speech and Language Therapy","Number","114"
"HGO07C01","Number of Graduates","2020","2020","-","All nationalities","10","PPSN - Available","20","Female","V52","Dietetics, Optometry and Podiatry","Number","90"
"HGO07C01","Number of Graduates","2020","2020","-","All nationalities","10","PPSN - Available","-","All genders","201","Dentistry","Number","48"
"HGO07C01","Number of Graduates","2020","2020","-","All nationalities","10","PPSN - Available","-","All genders","401","Medical Science","Number","81"
"HGO07C01","Number of Graduates","2020","2020","-","All nationalities","10","PPSN - Available","-","All genders","202","Medicine","Number","747"
