ï»¿"STATISTIC","Statistic Label","TLIST(A1)","Graduation Year","C03433V04141","Years since Graduation","C04477V05260","Field of Study","UNIT","VALUE"
"HGO15C02","Number of Health Graduates","2018","2018","07","7","V52","Dietetics, Optometry and Podiatry","Number",""
"HGO15C02","Number of Health Graduates","2018","2018","08","8","201","Dentistry","Number",""
"HGO15C02","Number of Health Graduates","2018","2018","08","8","401","Medical Science","Number",""
"HGO15C02","Number of Health Graduates","2018","2018","08","8","202","Medicine","Number",""
"HGO15C02","Number of Health Graduates","2018","2018","08","8","30","Nursing and Midwifery","Number",""
"HGO15C02","Number of Health Graduates","2018","2018","08","8","501","Occupational Therapy","Number",""
"HGO15C02","Number of Health Graduates","2018","2018","08","8","60","Pharmacy","Number",""
"HGO15C02","Number of Health Graduates","2018","2018","08","8","504","Physiotherapy","Number",""
"HGO15C02","Number of Health Graduates","2018","2018","08","8","402","Radiography and Radiation Therapy","Number",""
"HGO15C02","Number of Health Graduates","2018","2018","08","8","702","Social Care","Number",""
"HGO15C02","Number of Health Graduates","2018","2018","08","8","701","Social Work","Number",""
"HGO15C02","Number of Health Graduates","2018","2018","08","8","10","Speech and Language Therapy","Number",""
"HGO15C02","Number of Health Graduates","2018","2018","08","8","V52","Dietetics, Optometry and Podiatry","Number",""
"HGO15C02","Number of Health Graduates","2018","2018","09","9","201","Dentistry","Number",""
"HGO15C02","Number of Health Graduates","2018","2018","09","9","401","Medical Science","Number",""
"HGO15C02","Number of Health Graduates","2018","2018","09","9","202","Medicine","Number",""
"HGO15C02","Number of Health Graduates","2018","2018","09","9","30","Nursing and Midwifery","Number",""
"HGO15C02","Number of Health Graduates","2018","2018","09","9","501","Occupational Therapy","Number",""
"HGO15C02","Number of Health Graduates","2018","2018","09","9","60","Pharmacy","Number",""
"HGO15C02","Number of Health Graduates","2018","2018","09","9","504","Physiotherapy","Number",""
"HGO15C02","Number of Health Graduates","2018","2018","09","9","402","Radiography and Radiation Therapy","Number",""
"HGO15C02","Number of Health Graduates","2018","2018","09","9","702","Social Care","Number",""
"HGO15C02","Number of Health Graduates","2018","2018","09","9","701","Social Work","Number",""
"HGO15C02","Number of Health Graduates","2018","2018","09","9","10","Speech and Language Therapy","Number",""
"HGO15C02","Number of Health Graduates","2018","2018","09","9","V52","Dietetics, Optometry and Podiatry","Number",""
"HGO15C02","Number of Health Graduates","2018","2018","10","10","201","Dentistry","Number",""
"HGO15C02","Number of Health Graduates","2018","2018","10","10","401","Medical Science","Number",""
"HGO15C02","Number of Health Graduates","2018","2018","10","10","202","Medicine","Number",""
"HGO15C02","Number of Health Graduates","2018","2018","10","10","30","Nursing and Midwifery","Number",""
"HGO15C02","Number of Health Graduates","2018","2018","10","10","501","Occupational Therapy","Number",""
"HGO15C02","Number of Health Graduates","2018","2018","10","10","60","Pharmacy","Number",""
"HGO15C02","Number of Health Graduates","2018","2018","10","10","504","Physiotherapy","Number",""
"HGO15C02","Number of Health Graduates","2018","2018","10","10","402","Radiography and Radiation Therapy","Number",""
"HGO15C02","Number of Health Graduates","2018","2018","10","10","702","Social Care","Number",""
"HGO15C02","Number of Health Graduates","2018","2018","10","10","701","Social Work","Number",""
"HGO15C02","Number of Health Graduates","2018","2018","10","10","10","Speech and Language Therapy","Number",""
"HGO15C02","Number of Health Graduates","2018","2018","10","10","V52","Dietetics, Optometry and Podiatry","Number",""
"HGO15C02","Number of Health Graduates","2018","2018","11","11","201","Dentistry","Number",""
"HGO15C02","Number of Health Graduates","2018","2018","11","11","401","Medical Science","Number",""
"HGO15C02","Number of Health Graduates","2018","2018","11","11","202","Medicine","Number",""
"HGO15C02","Number of Health Graduates","2018","2018","11","11","30","Nursing and Midwifery","Number",""
"HGO15C02","Number of Health Graduates","2018","2018","11","11","501","Occupational Therapy","Number",""
"HGO15C02","Number of Health Graduates","2018","2018","11","11","60","Pharmacy","Number",""
"HGO15C02","Number of Health Graduates","2018","2018","11","11","504","Physiotherapy","Number",""
"HGO15C02","Number of Health Graduates","2018","2018","11","11","402","Radiography and Radiation Therapy","Number",""
"HGO15C02","Number of Health Graduates","2018","2018","11","11","702","Social Care","Number",""
"HGO15C02","Number of Health Graduates","2018","2018","11","11","701","Social Work","Number",""
"HGO15C02","Number of Health Graduates","2018","2018","11","11","10","Speech and Language Therapy","Number",""
"HGO15C02","Number of Health Graduates","2018","2018","11","11","V52","Dietetics, Optometry and Podiatry","Number",""
"HGO15C02","Number of Health Graduates","2018","2018","12","12","201","Dentistry","Number",""
"HGO15C02","Number of Health Graduates","2018","2018","12","12","401","Medical Science","Number",""
"HGO15C02","Number of Health Graduates","2018","2018","12","12","202","Medicine","Number",""
"HGO15C02","Number of Health Graduates","2018","2018","12","12","30","Nursing and Midwifery","Number",""
"HGO15C02","Number of Health Graduates","2018","2018","12","12","501","Occupational Therapy","Number",""
"HGO15C02","Number of Health Graduates","2018","2018","12","12","60","Pharmacy","Number",""
"HGO15C02","Number of Health Graduates","2018","2018","12","12","504","Physiotherapy","Number",""
"HGO15C02","Number of Health Graduates","2018","2018","12","12","402","Radiography and Radiation Therapy","Number",""
"HGO15C02","Number of Health Graduates","2018","2018","12","12","702","Social Care","Number",""
"HGO15C02","Number of Health Graduates","2018","2018","12","12","701","Social Work","Number",""
"HGO15C02","Number of Health Graduates","2018","2018","12","12","10","Speech and Language Therapy","Number",""
"HGO15C02","Number of Health Graduates","2018","2018","12","12","V52","Dietetics, Optometry and Podiatry","Number",""
"HGO15C02","Number of Health Graduates","2018","2018","13","13","201","Dentistry","Number",""
"HGO15C02","Number of Health Graduates","2018","2018","13","13","401","Medical Science","Number",""
"HGO15C02","Number of Health Graduates","2018","2018","13","13","202","Medicine","Number",""
"HGO15C02","Number of Health Graduates","2018","2018","13","13","30","Nursing and Midwifery","Number",""
"HGO15C02","Number of Health Graduates","2018","2018","13","13","501","Occupational Therapy","Number",""
"HGO15C02","Number of Health Graduates","2018","2018","13","13","60","Pharmacy","Number",""
"HGO15C02","Number of Health Graduates","2018","2018","13","13","504","Physiotherapy","Number",""
"HGO15C02","Number of Health Graduates","2018","2018","13","13","402","Radiography and Radiation Therapy","Number",""
"HGO15C02","Number of Health Graduates","2018","2018","13","13","702","Social Care","Number",""
"HGO15C02","Number of Health Graduates","2018","2018","13","13","701","Social Work","Number",""
"HGO15C02","Number of Health Graduates","2018","2018","13","13","10","Speech and Language Therapy","Number",""
"HGO15C02","Number of Health Graduates","2018","2018","13","13","V52","Dietetics, Optometry and Podiatry","Number",""
"HGO15C02","Number of Health Graduates","2019","2019","01","1","201","Dentistry","Number",""
"HGO15C02","Number of Health Graduates","2019","2019","01","1","401","Medical Science","Number","81"
"HGO15C02","Number of Health Graduates","2019","2019","01","1","202","Medicine","Number","564"
"HGO15C02","Number of Health Graduates","2019","2019","01","1","30","Nursing and Midwifery","Number","1260"
"HGO15C02","Number of Health Graduates","2019","2019","01","1","501","Occupational Therapy","Number","87"
"HGO15C02","Number of Health Graduates","2019","2019","01","1","60","Pharmacy","Number",""
"HGO15C02","Number of Health Graduates","2019","2019","01","1","504","Physiotherapy","Number","120"
"HGO15C02","Number of Health Graduates","2019","2019","01","1","402","Radiography and Radiation Therapy","Number","57"
"HGO15C02","Number of Health Graduates","2019","2019","01","1","702","Social Care","Number","903"
"HGO15C02","Number of Health Graduates","2019","2019","01","1","701","Social Work","Number","165"
"HGO15C02","Number of Health Graduates","2019","2019","01","1","10","Speech and Language Therapy","Number","93"
"HGO15C02","Number of Health Graduates","2019","2019","01","1","V52","Dietetics, Optometry and Podiatry","Number","72"
"HGO15C02","Number of Health Graduates","2019","2019","02","2","201","Dentistry","Number","15"
"HGO15C02","Number of Health Graduates","2019","2019","02","2","401","Medical Science","Number","81"
"HGO15C02","Number of Health Graduates","2019","2019","02","2","202","Medicine","Number","369"
"HGO15C02","Number of Health Graduates","2019","2019","02","2","30","Nursing and Midwifery","Number","1236"
"HGO15C02","Number of Health Graduates","2019","2019","02","2","501","Occupational Therapy","Number","87"
"HGO15C02","Number of Health Graduates","2019","2019","02","2","60","Pharmacy","Number",""
"HGO15C02","Number of Health Graduates","2019","2019","02","2","504","Physiotherapy","Number","120"
"HGO15C02","Number of Health Graduates","2019","2019","02","2","402","Radiography and Radiation Therapy","Number","57"
"HGO15C02","Number of Health Graduates","2019","2019","02","2","702","Social Care","Number","915"
"HGO15C02","Number of Health Graduates","2019","2019","02","2","701","Social Work","Number","168"
"HGO15C02","Number of Health Graduates","2019","2019","02","2","10","Speech and Language Therapy","Number","90"
"HGO15C02","Number of Health Graduates","2019","2019","02","2","V52","Dietetics, Optometry and Podiatry","Number","75"
"HGO15C02","Number of Health Graduates","2019","2019","03","3","201","Dentistry","Number","18"
"HGO15C02","Number of Health Graduates","2019","2019","03","3","401","Medical Science","Number","78"
"HGO15C02","Number of Health Graduates","2019","2019","03","3","202","Medicine","Number","408"
"HGO15C02","Number of Health Graduates","2019","2019","03","3","30","Nursing and Midwifery","Number","1089"
"HGO15C02","Number of Health Graduates","2019","2019","03","3","501","Occupational Therapy","Number","84"
"HGO15C02","Number of Health Graduates","2019","2019","03","3","60","Pharmacy","Number",""
"HGO15C02","Number of Health Graduates","2019","2019","03","3","504","Physiotherapy","Number","108"
"HGO15C02","Number of Health Graduates","2019","2019","03","3","402","Radiography and Radiation Therapy","Number","57"
"HGO15C02","Number of Health Graduates","2019","2019","03","3","702","Social Care","Number","909"
"HGO15C02","Number of Health Graduates","2019","2019","03","3","701","Social Work","Number","165"
"HGO15C02","Number of Health Graduates","2019","2019","03","3","10","Speech and Language Therapy","Number","90"
"HGO15C02","Number of Health Graduates","2019","2019","03","3","V52","Dietetics, Optometry and Podiatry","Number","69"
"HGO15C02","Number of Health Graduates","2019","2019","04","4","201","Dentistry","Number","21"
"HGO15C02","Number of Health Graduates","2019","2019","04","4","401","Medical Science","Number","69"
"HGO15C02","Number of Health Graduates","2019","2019","04","4","202","Medicine","Number","435"
"HGO15C02","Number of Health Graduates","2019","2019","04","4","30","Nursing and Midwifery","Number","957"
"HGO15C02","Number of Health Graduates","2019","2019","04","4","501","Occupational Therapy","Number","78"
"HGO15C02","Number of Health Graduates","2019","2019","04","4","60","Pharmacy","Number",""
"HGO15C02","Number of Health Graduates","2019","2019","04","4","504","Physiotherapy","Number","87"
"HGO15C02","Number of Health Graduates","2019","2019","04","4","402","Radiography and Radiation Therapy","Number","33"
"HGO15C02","Number of Health Graduates","2019","2019","04","4","702","Social Care","Number","855"
"HGO15C02","Number of Health Graduates","2019","2019","04","4","701","Social Work","Number","156"
"HGO15C02","Number of Health Graduates","2019","2019","04","4","10","Speech and Language Therapy","Number","84"
"HGO15C02","Number of Health Graduates","2019","2019","04","4","V52","Dietetics, Optometry and Podiatry","Number","60"
